"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Streptococcus_vestibularis"	"ACVD"	"1"	"ACVD1"	2.08788753875024	0	0.298121374247486	0.00000000000249678837600523	0.0000000292323983062692	0.00000000000499357675200422	0.0000000364531102896308	NA	"prevalence"	382	128
"Rothia_mucilaginosa"	"ACVD"	"1"	"ACVD1"	2.19564403607965	0	0.327285736111847	0.0000000000196439012406418	0.00000010094827505177	0.0000000000392878024808976	0.000000125883568136042	NA	"prevalence"	382	101
"Streptococcus_oralis"	"ACVD"	"1"	"ACVD1"	1.7433184775431	0	0.26143108385564	0.0000000000258664866036308	0.00000010094827505177	0.0000000000517329732065924	0.000000125883568136042	NA	"prevalence"	382	152
"Streptococcus_sanguinis"	"ACVD"	"1"	"ACVD1"	1.69916276897675	0	0.26213814789266	0.000000000090552890482846	0.00000026504831044329	0.000000000181105780957492	0.000000330518050247423	NA	"prevalence"	382	163
"Streptococcus_infantis"	"ACVD"	"1"	"ACVD1"	1.73128200369167	0	0.280355379326884	0.000000000660328412889635	0.00000154622501162237	0.00000000132065682534323	0.00000192815896500112	NA	"prevalence"	382	123
"Streptococcus_salivarius"	"ACVD"	"1"	"ACVD1"	1.60282793692145	-0.0189389603225172	0.265019056525057	0.000000005027851246453	0.00000981101373224528	0.0000000100557024676267	0.0000122344380022791	NA	"abundance"	382	361
"Actinomyces_sp_ph3"	"ACVD"	"1"	"ACVD1"	2.29388547519366	0	0.40782163770881	0.000000018580131890405	0.0000234803101607161	0.0000000371602634355886	0.0000266183592344717	NA	"prevalence"	382	76
"Akkermansia_muciniphila"	"ACVD"	"1"	"ACVD1"	1.53115975739281	0	0.271505897096866	0.0000000170536442480711	0.0000234803101607161	0.0000000341072882053154	0.0000266183592344717	NA	"prevalence"	382	124
"Lancefieldella_parvula"	"ACVD"	"1"	"ACVD1"	2.60660550161338	0	0.462515523128456	0.0000000174333861757783	0.0000234803101607161	0.0000000348667720476337	0.0000266183592344717	NA	"prevalence"	382	71
"Streptococcus_mitis"	"ACVD"	"1"	"ACVD1"	1.40018144373127	0	0.249518804273441	0.0000000200549283914555	0.0000234803101607161	0.0000000401098563807108	0.0000266183592344717	NA	"prevalence"	382	191
"UNCLASSIFIED"	"Reads"	"Reads"	"Reads"	0.0635942954965716	-0.190999206214091	0.0375931690794819	0.0000000250818710245682	0.0000266962314505131	0.0000000250818710245682	0.0000261568083541925	NA	"abundance"	382	382
"Lachnospira_eligens"	"ACVD"	"1"	"ACVD1"	-1.94530906020254	-0.0189389603225172	0.334731760273811	0.0000000348455535537084	0.0000323970229184694	0.0000000696911058932041	0.0000403994299711577	NA	"abundance"	382	281
"Gemella_sanguinis"	"ACVD"	"1"	"ACVD1"	1.43223431616512	0	0.259954141840143	0.0000000359720958267938	0.0000323970229184694	0.0000000719441903595959	0.0000403994299711577	NA	"prevalence"	382	140
"Granulicatella_sp_UMB5615A"	"ACVD"	"1"	"ACVD1"	1.36656352011861	0	0.249603484132279	0.0000000437665612013415	0.0000366013498960933	0.0000000875331204871709	0.0000456422699683106	NA	"prevalence"	382	170
"Granulicatella_adiacens"	"ACVD"	"1"	"ACVD1"	2.0195215211972	0	0.374420123985679	0.0000000690094136498477	0.0000538641476674944	0.000000138018822537396	0.0000671691603015328	NA	"prevalence"	382	74
"Ligilactobacillus_salivarius"	"ACVD"	"1"	"ACVD1"	1.47919692220506	0	0.275233628308814	0.0000000768670726297242	0.0000562474803968007	0.000000153734139350902	0.0000701412010788489	NA	"prevalence"	382	116
"GGB74412_SGB5075"	"ACVD"	"1"	"ACVD1"	-2.49677716403029	-0.0189389603225172	0.452707592668877	0.000000195392216961743	0.000134567769187534	0.000000390784395745368	0.000150143478365325	NA	"abundance"	382	196
"Schaalia_SGB17168"	"ACVD"	"1"	"ACVD1"	1.85084071082737	0	0.358357481462451	0.000000240710542423857	0.000156568835038806	0.000000481421026906148	0.000175718674820744	NA	"prevalence"	382	78
"Bacteroides_uniformis"	"ACVD"	"1"	"ACVD1"	-1.41606130445655	-0.0189389603225172	0.263497839437175	0.00000031331729222206	0.000183415942866794	0.00000031331729222206	0.00012706756851228	NA	"abundance"	382	373
"Streptococcus_australis"	"ACVD"	"1"	"ACVD1"	1.03473328572722	-0.0189389603225172	0.194164099951616	0.000000306242560199621	0.000183415942866794	0.000000306242560199621	0.00012706756851228	NA	"abundance"	382	252
"Phocaeicola_sartorii"	"ACVD"	"1"	"ACVD1"	-1.27841320596392	0	0.250388118934831	0.000000329526349388367	0.000183718785649476	0.000000659052590189119	0.000229099233732408	NA	"prevalence"	382	226
"Clostridium_innocuum"	"ACVD"	"1"	"ACVD1"	1.33568908041772	0	0.266787201916914	0.000000554082163995048	0.000282051912002349	0.00000110816402098305	0.000351721624051143	NA	"prevalence"	382	254
"Mogibacterium_diversum"	"ACVD"	"1"	"ACVD1"	1.52257826888603	0	0.303671919595399	0.000000533398782398131	0.000282051912002349	0.000001066797280282	0.000351721624051143	NA	"prevalence"	382	101
"Candidatus_Saccharibacteria_unclassified_SGB19870"	"ACVD"	"1"	"ACVD1"	1.33206732879259	0	0.267756252036852	0.000000652728355752209	0.000318422649547786	0.00000130545628545011	0.000397076286824409	NA	"prevalence"	382	130
"Streptococcus_gordonii"	"ACVD"	"1"	"ACVD1"	1.24125114612039	0	0.251134588454412	0.000000770980491417414	0.000361065583740603	0.00000154196038842391	0.000434310880983788	NA	"prevalence"	382	152
"Candidatus_Saccharibacteria_unclassified_SGB208456"	"ACVD"	"1"	"ACVD1"	2.1728118898067	0	0.444060433172973	0.000000992829110086344	0.000447078585418881	0.00000198565723446305	0.000536862881910379	NA	"prevalence"	382	50
"Streptococcus_cristatus"	"ACVD"	"1"	"ACVD1"	1.62353785053712	0	0.335511707264145	0.00000130500505813475	0.000565888860023765	0.0000026100084132313	0.000680466479163874	NA	"prevalence"	382	82
"Ruthenibacterium_lactatiformans"	"ACVD"	"1"	"ACVD1"	1.0652239470132	-0.0189389603225172	0.216735072925786	0.00000154686067199705	0.000646808740990767	0.00000154686067199705	0.000434310880983788	NA	"abundance"	382	354
"Actinomyces_graevenitzii"	"ACVD"	"1"	"ACVD1"	2.40928388073678	0	0.505954075171255	0.00000191814094633357	0.000748586473322449	0.00000383627821340246	0.000933494365261265	NA	"prevalence"	382	49
"Streptococcus_anginosus"	"ACVD"	"1"	"ACVD1"	1.60787303154168	0	0.33763332807781	0.00000191506132922982	0.000748586473322449	0.00000383011899099974	0.000933494365261265	NA	"prevalence"	382	79
"Streptococcus_constellatus"	"ACVD"	"1"	"ACVD1"	2.36741887581259	0	0.505768262411685	0.00000285705818654802	0.00107904636284207	0.00000571410821031456	0.00130353093547801	NA	"prevalence"	382	53
"Fusobacterium_hominis"	"ACVD"	"1"	"ACVD1"	-6.49817656585799	-0.0189389603225172	0.390750646442054	0.00000317028863439095	0.00112477997974089	0.00000634056721805188	0.00136135707916996	NA	"abundance"	382	13
"Coprococcus_phoceensis"	"ACVD"	"1"	"ACVD1"	1.16377856337673	0	0.249588562788421	0.00000311954023035977	0.00112477997974089	0.0000062390707291883	0.00136135707916996	NA	"prevalence"	382	220
"Clostridium_scindens"	"ACVD"	"1"	"ACVD1"	1.12372181016227	0	0.242113960428203	0.00000346235896370742	0.00119227349256137	0.00000692470593948526	0.0014442958102355	NA	"prevalence"	382	167
"Streptococcus_parasanguinis"	"ACVD"	"1"	"ACVD1"	1.24939254313881	-0.0189389603225172	0.268416785809051	0.00000564691329452138	0.00188897316720732	0.00000564691329452138	0.00130353093547801	NA	"abundance"	382	259
"Limosilactobacillus_fermentum"	"ACVD"	"1"	"ACVD1"	2.8277372430514	0	0.633533236899897	0.00000806543975354821	0.0026230602398484	0.000016130814455778	0.00309881435597841	NA	"prevalence"	382	43
"Limosilactobacillus_mucosae"	"ACVD"	"1"	"ACVD1"	1.41733782583451	0	0.321016944804904	0.0000100940173733521	0.00319407447046503	0.0000201879328575174	0.00360082344402253	NA	"prevalence"	382	77
"Mediterraneibacter_gnavus"	"ACVD"	"1"	"ACVD1"	1.42937004888989	-0.0189389603225172	0.321288348087006	0.0000121787788021077	0.00365613185166864	0.0000121787788021077	0.00246958570153851	NA	"abundance"	382	331
"Actinomyces_pacaensis"	"ACVD"	"1"	"ACVD1"	2.7839889403711	0	0.636348680026818	0.000012146444300108	0.00365613185166864	0.0000242927410641069	0.0041241165062321	NA	"prevalence"	382	40
"Lachnospira_pectinoschiza"	"ACVD"	"1"	"ACVD1"	-1.56220254749932	-0.0189389603225172	0.345221990904814	0.0000161111559886518	0.00471573535787837	0.0000161111559886518	0.00309881435597841	NA	"abundance"	382	220
"Dysosmobacter_segnis"	"ACVD"	"1"	"ACVD1"	-1.11779733420863	-0.0189389603225172	0.245626542089437	0.0000191656171033561	0.00547295231819739	0.0000191656171033561	0.0035874103808846	NA	"abundance"	382	204
"Waltera_acetigignens"	"ACVD"	"1"	"ACVD1"	-1.3447186636536	-0.0189389603225172	0.30153008172008	0.0000202238029047841	0.00563762581926696	0.0000202238029047841	0.00360082344402253	NA	"abundance"	382	301
"Actinomyces_sp_ICM47"	"ACVD"	"1"	"ACVD1"	1.23870600932513	0	0.292521422842347	0.0000228977021716938	0.00623456504712072	0.0000457948800386229	0.00759778691549879	NA	"prevalence"	382	91
"Streptococcus_rubneri"	"ACVD"	"1"	"ACVD1"	1.31312841595558	-0.0189389603225172	0.292047113286268	0.0000240870681733618	0.00626691987052711	0.0000240870681733618	0.0041241165062321	NA	"abundance"	382	98
"Agathobaculum_faecis"	"ACVD"	"1"	"ACVD1"	1.03555089163153	0	0.245181950695867	0.000024042885441421	0.00626691987052711	0.0000480851928225018	0.00780048683565028	NA	"prevalence"	382	166
"Phocaeicola_dorei"	"ACVD"	"1"	"ACVD1"	-1.55685266290271	-0.0189389603225172	0.354197459772644	0.0000251185411832555	0.00639321478638164	0.0000502364514253998	0.00797230642185693	NA	"abundance"	382	253
"Eggerthella_lenta"	"ACVD"	"1"	"ACVD1"	1.19152490175709	0	0.287621999042129	0.0000343275969713453	0.00855122351788322	0.0000686540155587769	0.0106632832676398	NA	"prevalence"	382	293
"Candidatus_Saccharibacteria_unclassified_SGB135773"	"ACVD"	"1"	"ACVD1"	2.69879503710176	0	0.65998455974926	0.0000432902597913889	0.0105592158674496	0.000086578645536185	0.0128984512737582	NA	"prevalence"	382	32
"GGB9715_SGB15265"	"ACVD"	"1"	"ACVD1"	-1.66946552700479	-0.0189389603225172	0.3915115880852	0.0000492928022109984	0.0117779618017626	0.000098583174641647	0.0143931434976805	NA	"abundance"	382	177
"Solobacterium_SGB6834"	"ACVD"	"1"	"ACVD1"	3.14184164081268	0	0.77563315432996	0.0000510690256379018	0.0119583230433711	0.000102135443230424	0.014619386972198	NA	"prevalence"	382	43
"Phocaeicola_coprocola"	"ACVD"	"1"	"ACVD1"	-2.5495524433999	-0.0189389603225172	0.602160014832276	0.0000555316506991588	0.0127483248310932	0.000111060217634088	0.0155911459370931	NA	"abundance"	382	148
"Oribacterium_sinus"	"ACVD"	"1"	"ACVD1"	3.11119324823973	0	0.774218055409793	0.0000585704536191848	0.0131873629033349	0.000117137476740333	0.0161340298151779	NA	"prevalence"	382	38
"Klebsiella_quasipneumoniae"	"ACVD"	"1"	"ACVD1"	1.02146053061922	0	0.255033905078915	0.0000619663320560905	0.0135487952476519	0.000123928824285873	0.0165877821183529	NA	"prevalence"	382	124
"Longicatena_caecimuris"	"ACVD"	"1"	"ACVD1"	1.24924824768513	0	0.312062041117489	0.0000624901728197131	0.0135487952476519	0.000124976440617727	0.0165877821183529	NA	"prevalence"	382	79
"GGB51510_SGB71883"	"ACVD"	"1"	"ACVD1"	-1.34480311226451	0	0.33752198893115	0.0000676672972254774	0.0144045221075616	0.000135330015587841	0.0176412341748436	NA	"prevalence"	382	73
"Raoultibacter_timonensis"	"ACVD"	"1"	"ACVD1"	1.02583903602199	0	0.259097768099628	0.0000751779723490032	0.0157175660761095	0.00015035029297048	0.0192553883979738	NA	"prevalence"	382	118
"Klebsiella_pneumoniae"	"ACVD"	"1"	"ACVD1"	0.962641673513295	0	0.243522386214589	0.0000771805100756709	0.0158531475783501	0.000154355063320206	0.0194274476247846	NA	"prevalence"	382	225
"Oribacterium_parvum"	"ACVD"	"1"	"ACVD1"	2.54082491927913	0	0.644442176776884	0.0000805784089367565	0.0162657243419232	0.000161150324993526	0.0199389385161482	NA	"prevalence"	382	34
"Roseburia_inulinivorans"	"BMI"	"BMI"	"BMI"	0.551170373038396	-0.0540100853264861	0.146345816687275	0.0000828293166765803	0.0164367057567695	0.00016565177265746	0.0201542990066576	NA	"abundance"	382	313
"Clostridiaceae_bacterium_AF18_31LB"	"ACVD"	"1"	"ACVD1"	-0.654644538399325	-0.0189389603225172	0.15232289145776	0.0000858572079642794	0.016609782445123	0.0000858572079642794	0.0128984512737582	NA	"abundance"	382	231
"Gemella_morbillorum"	"ACVD"	"1"	"ACVD1"	1.58093500415295	0	0.402731565621661	0.0000865388391828238	0.016609782445123	0.00017307018939496	0.0207116784030035	NA	"prevalence"	382	54
"Solobacterium_SGB6829"	"ACVD"	"1"	"ACVD1"	1.5688191204118	0	0.401622952320032	0.0000937593589884044	0.0177053963715522	0.000187509927159411	0.0220777817461887	NA	"prevalence"	382	51
"Parabacteroides_distasonis"	"ACVD"	"1"	"ACVD1"	-0.918067811401048	-0.0189389603225172	0.225476331799758	0.000112990374084188	0.0197446462653383	0.000225967981343739	0.0239067574465116	NA	"abundance"	382	368
"Bifidobacterium_dentium"	"ACVD"	"1"	"ACVD1"	1.13455287280469	0	0.293826164319541	0.00011278232273025	0.0197446462653383	0.00022555192560818	0.0239067574465116	NA	"prevalence"	382	100
"Parvimonas_micra"	"ACVD"	"1"	"ACVD1"	1.4656703763743	0	0.379490931753583	0.000112369906838391	0.0197446462653383	0.000224727186680819	0.0239067574465116	NA	"prevalence"	382	56
"Streptococcus_infantarius"	"ACVD"	"1"	"ACVD1"	1.83649625796036	0	0.474915752614524	0.000110185240393864	0.0197446462653383	0.000220358340000527	0.0239067574465116	NA	"prevalence"	382	36
"TM7_phylum_sp_oral_taxon_346"	"ACVD"	"1"	"ACVD1"	1.29798639881555	0	0.335965121187546	0.000111794125460995	0.0197446462653383	0.000223575752995502	0.0239067574465116	NA	"prevalence"	382	60
"Bacteroides_caccae"	"ACVD"	"1"	"ACVD1"	-1.19533587567419	-0.0189389603225172	0.297148375955142	0.000120791129901043	0.0207973904247267	0.000241567669305024	0.0251920569418096	NA	"abundance"	382	269
"Collinsella_aerofaciens"	"ACVD"	"1"	"ACVD1"	1.07639188810228	-0.0189389603225172	0.276426294228408	0.000126062773452063	0.0213904775590833	0.000252109655081275	0.0259211335506099	NA	"abundance"	382	238
"GGB9618_SGB15065"	"Reads"	"Reads"	"Reads"	0.69698403989692	-0.190999206214091	0.183017632104972	0.000140770262872625	0.0232132146156717	0.00028152070947834	0.0274013490558918	NA	"abundance"	382	31
"Slackia_piriformis"	"ACVD"	"1"	"ACVD1"	1.46554572828345	-0.0189389603225172	0.342184190830128	0.000140270512222429	0.0232132146156717	0.000280521348628259	0.0274013490558918	NA	"abundance"	382	43
"GGB9619_SGB15066"	"ACVD"	"1"	"ACVD1"	-1.58822276761332	0	0.421942919250577	0.000167169922469703	0.0271836868371567	0.000334311899156427	0.0320361394536938	NA	"prevalence"	382	46
"Eubacteriales_Family_XIII_Incertae_Sedis_unclassified_SGB3934"	"ACVD"	"1"	"ACVD1"	1.26430085957753	0	0.337808463960509	0.000182085453258639	0.0292035135171527	0.000364137751404989	0.0337601325697206	NA	"prevalence"	382	69
"Escherichia_coli"	"ACVD"	"1"	"ACVD1"	1.07941762645844	-0.0189389603225172	0.287759668575526	0.000197202031016586	0.0312005591775971	0.000394365173392134	0.0359858220720322	NA	"abundance"	382	363
"Dialister_hominis"	"ACVD"	"1"	"ACVD1"	-2.1708156496875	-0.0189389603225172	0.555740138973051	0.000208362184226485	0.0313586036215197	0.000208362184226485	0.0237663116383334	NA	"abundance"	382	113
"UNCLASSIFIED"	"ACVD"	"1"	"ACVD1"	0.308061505132298	-0.0189389603225172	0.0755549880907511	0.000208357442787577	0.0313586036215197	0.000208357442787577	0.0237663116383334	NA	"abundance"	382	382
"Gemella_haemolysans"	"ACVD"	"1"	"ACVD1"	1.80039419373646	0	0.485545084125889	0.000208914509948628	0.0313586036215197	0.000417785374624789	0.0371930882287922	NA	"prevalence"	382	38
"GGB3277_SGB4327"	"ACVD"	"1"	"ACVD1"	0.907438066786161	0	0.244463723076848	0.000205665463327725	0.0313586036215197	0.000411288628372643	0.0370667529274111	NA	"prevalence"	382	140
"Mesosutterella_multiformis"	"ACVD"	"1"	"ACVD1"	-0.882020380366111	0	0.239057458579735	0.000224629156442186	0.0332906096661407	0.000449207854626448	0.0395086426358201	NA	"prevalence"	382	163
"Phascolarctobacterium_succinatutens"	"ACVD"	"1"	"ACVD1"	-3.13980341238709	-0.0189389603225172	0.756875959648113	0.000231586119339711	0.0335239394250109	0.00046311860654875	0.039832807411188	NA	"abundance"	382	41
"Thomasclavelia_ramosa"	"ACVD"	"1"	"ACVD1"	0.93796304384768	0	0.254782314477875	0.000231930226633574	0.0335239394250109	0.000463806661637121	0.039832807411188	NA	"prevalence"	382	254
"Lactobacillus_paragasseri"	"ACVD"	"1"	"ACVD1"	1.78569902457868	0	0.486950517284152	0.000245311395702451	0.0350256807424914	0.00049056261372404	0.0416407800021569	NA	"prevalence"	382	34
"Coprobacter_fastidiosus"	"Age"	"Age"	"Age"	0.873447774236938	0.0165451121120855	0.216833551644309	0.000261649087887283	0.0368219271536761	0.000261649087887283	0.0265283102996829	NA	"abundance"	382	61
"Phocaeicola_massiliensis"	"ACVD"	"1"	"ACVD1"	-1.65776218348544	-0.0189389603225172	0.436706304396751	0.000266393383515084	0.0368219271536761	0.000266393383515084	0.0266393383515084	NA	"abundance"	382	191
"Schaalia_odontolytica"	"ACVD"	"1"	"ACVD1"	1.4187698758296	0	0.389230614879751	0.000267326939533863	0.0368219271536761	0.000534582415375125	0.0448557658877979	NA	"prevalence"	382	56
"Enterococcus_faecium"	"ACVD"	"1"	"ACVD1"	1.72871140277141	0	0.475964296749313	0.000281212333930867	0.0382841163449139	0.00056234558748498	0.0466141540612575	NA	"prevalence"	382	33
"Clostridiaceae_unclassified_SGB4769"	"ACVD"	"1"	"ACVD1"	-1.19579254241475	0	0.331725920271779	0.000312440746738112	0.0415688211682934	0.000624783874256002	0.0501200250776793	NA	"prevalence"	382	74
"Streptococcus_australis"	"Reads"	"Reads"	"Reads"	0.46488239916614	0	0.128891515811834	0.000310029025599297	0.0415688211682934	0.000619961933201879	0.0501200250776793	NA	"prevalence"	382	252
"Schaalia_dentiphila"	"ACVD"	"1"	"ACVD1"	2.36678964470396	0	0.659398601246204	0.000331547338482758	0.0436152386399565	0.000662984753327861	0.0526063989053629	NA	"prevalence"	382	30
"Hungatella_hathewayi"	"ACVD"	"1"	"ACVD1"	0.809403691000319	-0.0189389603225172	0.222556696070969	0.000337915443552661	0.0439590445901617	0.000337915443552661	0.0320361394536938	NA	"abundance"	382	269
"Pilosibacter_fragilis"	"ACVD"	"1"	"ACVD1"	-1.09319197706486	0	0.305845134241451	0.000351123495282916	0.0451753173931031	0.000702123702856892	0.0551129358156485	NA	"prevalence"	382	302
"Alistipes_putredinis"	"ACVD"	"1"	"ACVD1"	-1.41556679975919	-0.0189389603225172	0.382552793343447	0.000362207503716849	0.0459947369833212	0.00072428381315795	0.0562475727239684	NA	"abundance"	382	253
"Evtepia_gabavorous"	"ACVD"	"1"	"ACVD1"	0.902990084970981	-0.0189389603225172	0.247519791186338	0.000365349379864099	0.0459947369833212	0.000365349379864099	0.0337601325697206	NA	"abundance"	382	158
"Lawsonibacter_asaccharolyticus"	"ACVD"	"1"	"ACVD1"	-0.841750055360766	0	0.236458681267345	0.000371110792677115	0.0461708520497026	0.000742083862133788	0.0569651237053919	NA	"prevalence"	382	198
"TM7_phylum_sp_oral_taxon_350"	"ACVD"	"1"	"ACVD1"	1.74054444180608	0	0.4892831667942	0.000374635372798236	0.0461708520497026	0.000749130393933921	0.0569651237053919	NA	"prevalence"	382	32
"Neopoerus_faecalis"	"ACVD"	"1"	"ACVD1"	-0.831097893658112	0	0.237185164998287	0.000458317553780607	0.0558956449964932	0.000916425052581111	0.068264315141246	NA	"prevalence"	382	185
"Bacteroides_stercoris"	"ACVD"	"1"	"ACVD1"	-1.39461711753003	-0.0189389603225172	0.385334005979387	0.000464430009250005	0.0560571809102996	0.000928644323266518	0.0684757935337938	NA	"abundance"	382	299
"Lactobacillus_crispatus"	"ACVD"	"1"	"ACVD1"	1.63053785328908	0	0.46617422675481	0.000469287713370289	0.0560655157973402	0.000938355195782657	0.068499929292134	NA	"prevalence"	382	39
"Streptococcus_sp_F0442"	"ACVD"	"1"	"ACVD1"	1.05348951358833	0	0.302841233720851	0.000503878910231265	0.0595900432422995	0.00100750392650636	0.071405618092198	NA	"prevalence"	382	78
"Eubacterium_callanderi"	"ACVD"	"1"	"ACVD1"	1.1832143308592	0	0.340965346969188	0.000520091491700612	0.0608923118483077	0.00103991248824149	0.0722986777539318	NA	"prevalence"	382	65
"Eubacterium_brachy"	"ACVD"	"1"	"ACVD1"	2.36865286614802	0	0.685213841687998	0.000546613633032553	0.063363885302427	0.00109292847960129	0.0752677160480133	NA	"prevalence"	382	25
"Peptostreptococcus_SGB749"	"ACVD"	"1"	"ACVD1"	3.91259239659367	0	1.13530083276968	0.000568309549513961	0.0652330216246025	0.000568309549513961	0.0466141540612575	NA	"prevalence"	382	36
"Parabacteroides_merdae"	"ACVD"	"1"	"ACVD1"	-0.973536185346181	-0.0189389603225172	0.27203765419721	0.000661418145335269	0.0751833363649061	0.00132239881670756	0.0877591941996834	NA	"abundance"	382	223
"Schaalia_SGB17157"	"ACVD"	"1"	"ACVD1"	2.66898292925933	0	0.788966470689145	0.000717286314004885	0.0799808396606589	0.00143405812835351	0.0934698601516128	NA	"prevalence"	382	26
"Clostridium_methylpentosum"	"ACVD"	"1"	"ACVD1"	1.22410698187574	0	0.362467188450383	0.000732404241767839	0.0808961213454515	0.00146427206756232	0.0945945671965038	NA	"prevalence"	382	56
"Streptococcus_mitis"	"ACVD"	"1"	"ACVD1"	0.838599370010525	-0.0189389603225172	0.24715743363415	0.000821752505399065	0.0899166199365631	0.0000000401098563807108	0.0000266183592344717	NA	"abundance"	382	191
"Oscillibacter_sp_ER4"	"ACVD"	"1"	"ACVD1"	-1.1985986102684	-0.0189389603225172	0.345573896349832	0.000877366991048234	0.0951130808443771	0.00175396420925949	0.111338597631254	NA	"abundance"	382	214
"Candidatus_Saccharibacteria_unclassified_SGB19846"	"ACVD"	"1"	"ACVD1"	1.23044515072484	0	0.370622878519119	0.000900372915502065	0.0958324190427107	0.00179993515961716	0.113271781596597	NA	"prevalence"	382	43
"GGB1256_SGB1684"	"Age"	"Age"	"Age"	0.965188507276056	0	0.290518699394257	0.000892805955374462	0.0958324190427107	0.000892805955374462	0.0671905512807585	NA	"prevalence"	382	6
"Dorea_sp_AF36_15AT"	"BMI"	"BMI"	"BMI"	0.231243563767488	-0.0540100853264861	0.0746561950510141	0.000943918203902161	0.0969420555376009	0.00188694542622866	0.114789180095577	NA	"abundance"	382	141
"Ruminococcus_hominis"	"BMI"	"BMI"	"BMI"	0.465763955759714	-0.0540100853264861	0.147081235002392	0.000943427841958	0.0969420555376009	0.00188596562782302	0.114789180095577	NA	"abundance"	382	118
"Clostridium_SGB4714"	"ACVD"	"1"	"ACVD1"	-0.77641539194082	0	0.234677696689177	0.000938196934957773	0.0969420555376009	0.00187551365642678	0.114789180095577	NA	"prevalence"	382	185
"Faecalicatena_contorta"	"ACVD"	"1"	"ACVD1"	0.789549250063532	0	0.238402552853443	0.000926871237037733	0.0969420555376009	0.00185288338378542	0.114789180095577	NA	"prevalence"	382	168
"Coprobacter_secundus"	"ACVD"	"1"	"ACVD1"	-1.18945382252811	-0.0189389603225172	0.32521426527558	0.000958626167896992	0.0975964797716346	0.000958626167896992	0.0692868418380994	NA	"abundance"	382	57
"Fusicatenibacter_saccharivorans"	"BMI"	"BMI"	"BMI"	0.337288653452493	-0.0540100853264861	0.111153332835861	0.000984398439693113	0.0993563528614393	0.00196782783909816	0.118720191945591	NA	"abundance"	382	316
"Lancefieldella_rimae"	"ACVD"	"1"	"ACVD1"	3.74417929721701	0	1.13779562305464	0.000999274293420181	0.0999957557894315	0.000999274293420181	0.071405618092198	NA	"prevalence"	382	29
"TM7_phylum_sp_oral_taxon_352"	"ACVD"	"1"	"ACVD1"	0.551349841833212	-0.0189389603225172	0.164252605487152	0.00103453200936521	0.102646616658033	0.00103453200936521	0.0722986777539318	NA	"abundance"	382	150
"Clostridium_fessum"	"ACVD"	"1"	"ACVD1"	-0.75136247869144	-0.0189389603225172	0.219112787578503	0.0011851743210145	0.113737876642933	0.0011851743210145	0.0808576873215503	NA	"abundance"	382	292
"Enterocloster_bolteae"	"ACVD"	"1"	"ACVD1"	0.817774144883277	-0.0189389603225172	0.252451901900231	0.00124067050323984	0.117143308483323	0.00124067050323984	0.0838601358671372	NA	"abundance"	382	334
